0.000100000000000000005	7.01671328236241629e-11
0.000107897231140192747	3.281185103072901977e-11
0.000116418124877201687	2.46067286536979882e-11
0.000125611933287832542	2.030928045284441112e-11
0.000135531797999237396	1.676236115402122539e-11
0.000146235057355696159	1.403910753240999553e-11
0.00015778357784306893	1.176654349903382888e-11
0.000170244111686602029	9.86184809789602829e-12
0.000183688682689060875	8.26547302646366464e-12
0.000198195002539391056	6.92750929369656772e-12
0.000213846919998237652	5.8061268678272639e-12
0.000230734905556681307	4.86626690432301658e-12
0.000248956574369597883	4.078545667909432984e-12
0.000268617250486270906	3.418335880928618116e-12
0.000289830575639602264	2.864996777352135092e-12
0.00031271916611281251	2.401228790895853048e-12
0.000337415321480424618	2.012532702237824512e-12
0.000364061789320158167	1.686756336144708268e-12
0.00039281259031589223	1.413714636468108839e-12
0.00042383390852091668	1.196154380421365775e-12
0.000457305051927326561	1.018041276050383972e-12
0.000493419488893806013	8.66450064227664194e-13
0.000532385966422507036	7.37431508389027349e-13
0.000574429716748841375	6.27624432170423758e-13
0.00061979375921845123	5.34168154433457839e-13
0.000668740304976422071	4.546279631341159686e-13
0.00072155227258804001	3.869316864886643282e-13
0.000778534923351631154	3.293157089960950382e-13
0.000840017625755831135	2.802790259328583741e-13
0.000906355759280128427	2.385441393529248878e-13
0.000977932768542928233	2.05336234120617257e-13
0.00105516237967044927	1.774649094597745672e-13
0.00113849099169738288	1.533767005343348328e-13
0.00122840025682199785	1.325581059287173349e-13
0.00132540986442995258	1.161831147293326768e-13
0.0014300805449788997	1.033349971615405156e-13
0.00154301731110681158	9.3571684381102514e-14
0.00166487295469810179	8.59936407409998772e-14
0.00179635182012116744	8.00325775742214808e-14
0.00193821387544719568	7.52946203072318649e-14
0.00209127910518254814	7.16248077835436807e-14
0.00225643224990536642	6.89590966992034198e-14
0.0024346279202022451	6.73889117038127802e-14
0.00262689611446428103	6.67599757540495296e-14
0.00283434817243626751	6.70833789261980554e-14
0.00305818319893138863	6.84225606920077377e-14
0.00329969499484154133	7.08653269061935401e-14
0.00356027953550554915	7.4528414351313405e-14
0.00384144303966139911	7.95601741527028954e-14
0.00414481067562230167	8.6138991971658201e-14
0.00447213595499957976	9.44643389732390522e-14
0.00482531086826956321	1.04736492665624377e-13
0.0052063768207696523	1.175205005309081844e-13
0.0056175364323352503	1.334507347740865966e-13
0.00606116626878129647	1.523864978360621395e-13
0.0065398305788183517	1.763191928575553864e-13
0.00705629611580463508	2.049074881569730512e-13
0.00761354813000617026	2.407574184919120762e-13
0.00821480762380258009	2.837921715511281314e-13
0.00886354996957644699	3.386031601880009045e-13
0.00956352499790037204	4.040002212275433809e-13
0.0103187786721346784	4.890431071642086363e-13
0.0111336764747180673	5.9252473596452013e-13
0.0120129286403278038	7.23785711670374234e-13
0.0129616173817609058	8.90508555337845446e-13
0.0139852262659059638	1.096211295274480107e-12
0.0150896719096034887	1.369591685879863361e-12
0.0162813381786016155	1.711149478314375525e-12
0.0175671130872822323	2.15329328603428148e-12
0.0189544286124439416	2.731924997362592772e-12
0.0204513036512714678	3.466046283439626884e-12
0.0220663903717950548	4.451188687069349688e-12
0.0238090242237529517	5.7346951695344738e-12
0.0256892778989271757	7.38830254107569922e-12
0.0277180195528519066	9.65376255373868442e-12
0.029906975624424445	1.262989364019313336e-11
0.0322687986165263105	1.652352774108929448e-11
0.034817140229436716	2.187671655011640561e-11
0.0375667302697603733	2.90639051769622121e-11
0.0405334617909760622	3.861231104769938866e-11
0.0437344829577311564	5.16240403114657843e-11
0.047188296164871392	6.96454208096251572e-11
0.0509148649841299414	9.39578655697052597e-11
0.0549357295566437476	1.268358575775040329e-10
0.0592741310982830907	1.737606260725043087e-10
0.0639551462374553098	2.38045894511014181e-10
0.069005831961875444	3.261144321033029659e-10
0.0744553820121177518	4.533922392611235269e-10
0.080335295625928102	6.30742583360077701e-10
0.0866795596086648024	8.82824967052582359e-10
0.0935248447822622231	1.247157850647188179e-9
0.100910717948223969	1.773071983875609683e-9
0.108879870589823069	2.543559686157976753e-9
0.117478365635444143	3.701705706827342709e-9
0.126755903709395934	5.46308570455149585e-9
0.136766110409166947	8.25087980988666316e-9
0.147566846269630098	1.281309820777669405e-8
0.159220541205835675	2.072524187345508723e-8
0.171794555367526192	3.546968013934118464e-8
0.18536156849116614	6.62892953414552503e-8
0.200000000000000011	1.40217968191487635e-7
1	0.0001253065
